filename,variant,split,plate_id,source_image,image_id,annotation_index,class_id,crop_width,crop_height,given_corners_normalized,blur_parameters
gaussian_blurr_plate/val/img_3594767c47e1f9a04bf1__p001.png,gaussian_blur,val,plate_f1d6b857c4780dcbc1516adf,valid/images/Screenshot 2024-02-20 003232_png.rf.q4xZ4HuPXbLsf71cCdY2.png,img_3594767c47e1f9a04bf1,1,0,122,55,"[[0.6786427145708582, 0.4806201550387598], [0.4351297405189621, 0.4806201550387598], [0.4351297405189621, 0.6937984496124032], [0.6786427145708582, 0.6937984496124033]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9941812215763388, ""motion_angle_deg"": 8.261932426850873, ""motion_length_px"": 7}"
clean_plates/val/img_cc63c269fb29a834ab9c__p001.png,clean,val,plate_e5534acf0e611bb6b3b95768,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,1,0,156,66,"[[0.6301920314943826, 0.8080551210546163], [0.3792474417084754, 0.7942669491211719], [0.3738934787789743, 0.9120198669954999], [0.6248380685648816, 0.9258080389289443]]",{}
clean_plates/val/img_cc63c269fb29a834ab9c__p002.png,clean,val,plate_2216df63b91ba639d3dec0d3,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,2,0,156,60,"[[0.6750581234053258, 0.14894767803707612], [0.42405786439968257, 0.14336733684263103], [0.42211259039900345, 0.24910248289093337], [0.6731128494046467, 0.25468282408537846]]",{}
motion_blurr_plate/val/img_cc63c269fb29a834ab9c__p001.png,motion_blur,val,plate_e5534acf0e611bb6b3b95768,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,1,0,156,66,"[[0.6301920314943826, 0.8080551210546163], [0.3792474417084754, 0.7942669491211719], [0.3738934787789743, 0.9120198669954999], [0.6248380685648816, 0.9258080389289443]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 3.3202159658363426, ""motion_angle_deg"": 167.28640031030278, ""motion_length_px"": 13}"
motion_blurr_plate/val/img_cc63c269fb29a834ab9c__p002.png,motion_blur,val,plate_2216df63b91ba639d3dec0d3,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,2,0,156,60,"[[0.6750581234053258, 0.14894767803707612], [0.42405786439968257, 0.14336733684263103], [0.42211259039900345, 0.24910248289093337], [0.6731128494046467, 0.25468282408537846]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 3.3202159658363426, ""motion_angle_deg"": 167.28640031030278, ""motion_length_px"": 13}"
defocus_blurr_plate/val/img_cc63c269fb29a834ab9c__p001.png,defocus_blur,val,plate_e5534acf0e611bb6b3b95768,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,1,0,156,66,"[[0.6301920314943826, 0.8080551210546163], [0.3792474417084754, 0.7942669491211719], [0.3738934787789743, 0.9120198669954999], [0.6248380685648816, 0.9258080389289443]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 3.3202159658363426, ""motion_angle_deg"": 167.28640031030278, ""motion_length_px"": 13}"
defocus_blurr_plate/val/img_cc63c269fb29a834ab9c__p002.png,defocus_blur,val,plate_2216df63b91ba639d3dec0d3,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,2,0,156,60,"[[0.6750581234053258, 0.14894767803707612], [0.42405786439968257, 0.14336733684263103], [0.42211259039900345, 0.24910248289093337], [0.6731128494046467, 0.25468282408537846]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 3.3202159658363426, ""motion_angle_deg"": 167.28640031030278, ""motion_length_px"": 13}"
gaussian_blurr_plate/val/img_cc63c269fb29a834ab9c__p001.png,gaussian_blur,val,plate_e5534acf0e611bb6b3b95768,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,1,0,156,66,"[[0.6301920314943826, 0.8080551210546163], [0.3792474417084754, 0.7942669491211719], [0.3738934787789743, 0.9120198669954999], [0.6248380685648816, 0.9258080389289443]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 3.3202159658363426, ""motion_angle_deg"": 167.28640031030278, ""motion_length_px"": 13}"
gaussian_blurr_plate/val/img_cc63c269fb29a834ab9c__p002.png,gaussian_blur,val,plate_2216df63b91ba639d3dec0d3,valid/images/Screenshot 2024-02-20 003631_png.rf.Nv3DA4Ovkjlxgq6vy9aF.png,img_cc63c269fb29a834ab9c,2,0,156,60,"[[0.6750581234053258, 0.14894767803707612], [0.42405786439968257, 0.14336733684263103], [0.42211259039900345, 0.24910248289093337], [0.6731128494046467, 0.25468282408537846]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 3.3202159658363426, ""motion_angle_deg"": 167.28640031030278, ""motion_length_px"": 13}"
clean_plates/val/img_dc92bd65b1982c2c6637__p001.png,clean,val,plate_5bcc90d2b55e98debff8e0a3,valid/images/Screenshot 2024-02-20 003912_png.rf.AMeMPbbOvLHgGwxDszXf.png,img_dc92bd65b1982c2c6637,1,0,140,112,"[[0.8953161545556049, 0.3926969946057837], [0.5281502581238369, 0.2516235757418181], [0.3963734875317295, 0.503394113584597], [0.7635393839634975, 0.6444675324485627]]",{}
motion_blurr_plate/val/img_dc92bd65b1982c2c6637__p001.png,motion_blur,val,plate_5bcc90d2b55e98debff8e0a3,valid/images/Screenshot 2024-02-20 003912_png.rf.AMeMPbbOvLHgGwxDszXf.png,img_dc92bd65b1982c2c6637,1,0,140,112,"[[0.8953161545556049, 0.3926969946057837], [0.5281502581238369, 0.2516235757418181], [0.3963734875317295, 0.503394113584597], [0.7635393839634975, 0.6444675324485627]]","{""defocus_radius_px"": 7, ""gaussian_sigma_px"": 4.042701942498223, ""motion_angle_deg"": 94.45620714564332, ""motion_length_px"": 13}"
defocus_blurr_plate/val/img_dc92bd65b1982c2c6637__p001.png,defocus_blur,val,plate_5bcc90d2b55e98debff8e0a3,valid/images/Screenshot 2024-02-20 003912_png.rf.AMeMPbbOvLHgGwxDszXf.png,img_dc92bd65b1982c2c6637,1,0,140,112,"[[0.8953161545556049, 0.3926969946057837], [0.5281502581238369, 0.2516235757418181], [0.3963734875317295, 0.503394113584597], [0.7635393839634975, 0.6444675324485627]]","{""defocus_radius_px"": 7, ""gaussian_sigma_px"": 4.042701942498223, ""motion_angle_deg"": 94.45620714564332, ""motion_length_px"": 13}"
gaussian_blurr_plate/val/img_dc92bd65b1982c2c6637__p001.png,gaussian_blur,val,plate_5bcc90d2b55e98debff8e0a3,valid/images/Screenshot 2024-02-20 003912_png.rf.AMeMPbbOvLHgGwxDszXf.png,img_dc92bd65b1982c2c6637,1,0,140,112,"[[0.8953161545556049, 0.3926969946057837], [0.5281502581238369, 0.2516235757418181], [0.3963734875317295, 0.503394113584597], [0.7635393839634975, 0.6444675324485627]]","{""defocus_radius_px"": 7, ""gaussian_sigma_px"": 4.042701942498223, ""motion_angle_deg"": 94.45620714564332, ""motion_length_px"": 13}"
clean_plates/val/img_8032957d8e23b17b604f__p001.png,clean,val,plate_b85ab0d5dd3c737316cd7c02,valid/images/Screenshot 2024-02-20 003957_png.rf.lmf13atONbNwFQoqGHzI.png,img_8032957d8e23b17b604f,1,0,118,65,"[[0.6975138080178012, 0.644478732077965], [0.6804041011455527, 0.4583582275195469], [0.326125269352892, 0.4874864142986752], [0.3432349762251405, 0.6736069188570932]]",{}
motion_blurr_plate/val/img_8032957d8e23b17b604f__p001.png,motion_blur,val,plate_b85ab0d5dd3c737316cd7c02,valid/images/Screenshot 2024-02-20 003957_png.rf.lmf13atONbNwFQoqGHzI.png,img_8032957d8e23b17b604f,1,0,118,65,"[[0.6975138080178012, 0.644478732077965], [0.6804041011455527, 0.4583582275195469], [0.326125269352892, 0.4874864142986752], [0.3432349762251405, 0.6736069188570932]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 2.302366635959466, ""motion_angle_deg"": 165.99707941052404, ""motion_length_px"": 11}"
defocus_blurr_plate/val/img_8032957d8e23b17b604f__p001.png,defocus_blur,val,plate_b85ab0d5dd3c737316cd7c02,valid/images/Screenshot 2024-02-20 003957_png.rf.lmf13atONbNwFQoqGHzI.png,img_8032957d8e23b17b604f,1,0,118,65,"[[0.6975138080178012, 0.644478732077965], [0.6804041011455527, 0.4583582275195469], [0.326125269352892, 0.4874864142986752], [0.3432349762251405, 0.6736069188570932]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 2.302366635959466, ""motion_angle_deg"": 165.99707941052404, ""motion_length_px"": 11}"
gaussian_blurr_plate/val/img_8032957d8e23b17b604f__p001.png,gaussian_blur,val,plate_b85ab0d5dd3c737316cd7c02,valid/images/Screenshot 2024-02-20 003957_png.rf.lmf13atONbNwFQoqGHzI.png,img_8032957d8e23b17b604f,1,0,118,65,"[[0.6975138080178012, 0.644478732077965], [0.6804041011455527, 0.4583582275195469], [0.326125269352892, 0.4874864142986752], [0.3432349762251405, 0.6736069188570932]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 2.302366635959466, ""motion_angle_deg"": 165.99707941052404, ""motion_length_px"": 11}"
clean_plates/val/img_11bfe9d7671296b43fcc__p001.png,clean,val,plate_c56a5a077713cc0744ab1c7c,valid/images/Screenshot 2024-02-20 004143_png.rf.X4UmeGC3x3wHCdx0p1h1.png,img_11bfe9d7671296b43fcc,1,0,156,78,"[[0.639686684073107, 0.11504424778761108], [0.4360313315926893, 0.11504424778761099], [0.4360313315926893, 0.8053097345132747], [0.639686684073107, 0.8053097345132748]]",{}
motion_blurr_plate/val/img_11bfe9d7671296b43fcc__p001.png,motion_blur,val,plate_c56a5a077713cc0744ab1c7c,valid/images/Screenshot 2024-02-20 004143_png.rf.X4UmeGC3x3wHCdx0p1h1.png,img_11bfe9d7671296b43fcc,1,0,156,78,"[[0.639686684073107, 0.11504424778761108], [0.4360313315926893, 0.11504424778761099], [0.4360313315926893, 0.8053097345132747], [0.639686684073107, 0.8053097345132748]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.116768705785601, ""motion_angle_deg"": 110.19420487689848, ""motion_length_px"": 17}"
defocus_blurr_plate/val/img_11bfe9d7671296b43fcc__p001.png,defocus_blur,val,plate_c56a5a077713cc0744ab1c7c,valid/images/Screenshot 2024-02-20 004143_png.rf.X4UmeGC3x3wHCdx0p1h1.png,img_11bfe9d7671296b43fcc,1,0,156,78,"[[0.639686684073107, 0.11504424778761108], [0.4360313315926893, 0.11504424778761099], [0.4360313315926893, 0.8053097345132747], [0.639686684073107, 0.8053097345132748]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.116768705785601, ""motion_angle_deg"": 110.19420487689848, ""motion_length_px"": 17}"
gaussian_blurr_plate/val/img_11bfe9d7671296b43fcc__p001.png,gaussian_blur,val,plate_c56a5a077713cc0744ab1c7c,valid/images/Screenshot 2024-02-20 004143_png.rf.X4UmeGC3x3wHCdx0p1h1.png,img_11bfe9d7671296b43fcc,1,0,156,78,"[[0.639686684073107, 0.11504424778761108], [0.4360313315926893, 0.11504424778761099], [0.4360313315926893, 0.8053097345132747], [0.639686684073107, 0.8053097345132748]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.116768705785601, ""motion_angle_deg"": 110.19420487689848, ""motion_length_px"": 17}"
clean_plates/val/img_8044b583ab9f7e5184e5__p001.png,clean,val,plate_f375e09e06476864da93311a,valid/images/Screenshot 2024-02-20 004409_png.rf.Mc7hoyTLXbXbGDH6wVOM.png,img_8044b583ab9f7e5184e5,1,0,179,82,"[[0.5430916552667578, 0.4770459081836328], [0.29822161422708626, 0.47704590818363274], [0.29822161422708626, 0.6407185628742516], [0.5430916552667578, 0.6407185628742516]]",{}
motion_blurr_plate/val/img_8044b583ab9f7e5184e5__p001.png,motion_blur,val,plate_f375e09e06476864da93311a,valid/images/Screenshot 2024-02-20 004409_png.rf.Mc7hoyTLXbXbGDH6wVOM.png,img_8044b583ab9f7e5184e5,1,0,179,82,"[[0.5430916552667578, 0.4770459081836328], [0.29822161422708626, 0.47704590818363274], [0.29822161422708626, 0.6407185628742516], [0.5430916552667578, 0.6407185628742516]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.805342076205117, ""motion_angle_deg"": 29.748677102119252, ""motion_length_px"": 17}"
defocus_blurr_plate/val/img_8044b583ab9f7e5184e5__p001.png,defocus_blur,val,plate_f375e09e06476864da93311a,valid/images/Screenshot 2024-02-20 004409_png.rf.Mc7hoyTLXbXbGDH6wVOM.png,img_8044b583ab9f7e5184e5,1,0,179,82,"[[0.5430916552667578, 0.4770459081836328], [0.29822161422708626, 0.47704590818363274], [0.29822161422708626, 0.6407185628742516], [0.5430916552667578, 0.6407185628742516]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.805342076205117, ""motion_angle_deg"": 29.748677102119252, ""motion_length_px"": 17}"
gaussian_blurr_plate/val/img_8044b583ab9f7e5184e5__p001.png,gaussian_blur,val,plate_f375e09e06476864da93311a,valid/images/Screenshot 2024-02-20 004409_png.rf.Mc7hoyTLXbXbGDH6wVOM.png,img_8044b583ab9f7e5184e5,1,0,179,82,"[[0.5430916552667578, 0.4770459081836328], [0.29822161422708626, 0.47704590818363274], [0.29822161422708626, 0.6407185628742516], [0.5430916552667578, 0.6407185628742516]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.805342076205117, ""motion_angle_deg"": 29.748677102119252, ""motion_length_px"": 17}"
clean_plates/val/img_c365b8ca68ddae268c5b__p001.png,clean,val,plate_899ea6bf9dc5af9656170ccc,valid/images/Screenshot 2024-02-20 004527_png.rf.oTEHJPlIhqzwACOliX6t.png,img_c365b8ca68ddae268c5b,1,0,110,78,"[[0.6801909307875895, 0.6130790190735695], [0.41766109785202865, 0.6130790190735694], [0.4176610978520287, 0.8256130790190735], [0.6801909307875895, 0.8256130790190735]]",{}
motion_blurr_plate/val/img_c365b8ca68ddae268c5b__p001.png,motion_blur,val,plate_899ea6bf9dc5af9656170ccc,valid/images/Screenshot 2024-02-20 004527_png.rf.oTEHJPlIhqzwACOliX6t.png,img_c365b8ca68ddae268c5b,1,0,110,78,"[[0.6801909307875895, 0.6130790190735695], [0.41766109785202865, 0.6130790190735694], [0.4176610978520287, 0.8256130790190735], [0.6801909307875895, 0.8256130790190735]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.4785811420355546, ""motion_angle_deg"": 119.24153173398166, ""motion_length_px"": 11}"
defocus_blurr_plate/val/img_c365b8ca68ddae268c5b__p001.png,defocus_blur,val,plate_899ea6bf9dc5af9656170ccc,valid/images/Screenshot 2024-02-20 004527_png.rf.oTEHJPlIhqzwACOliX6t.png,img_c365b8ca68ddae268c5b,1,0,110,78,"[[0.6801909307875895, 0.6130790190735695], [0.41766109785202865, 0.6130790190735694], [0.4176610978520287, 0.8256130790190735], [0.6801909307875895, 0.8256130790190735]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.4785811420355546, ""motion_angle_deg"": 119.24153173398166, ""motion_length_px"": 11}"
gaussian_blurr_plate/val/img_c365b8ca68ddae268c5b__p001.png,gaussian_blur,val,plate_899ea6bf9dc5af9656170ccc,valid/images/Screenshot 2024-02-20 004527_png.rf.oTEHJPlIhqzwACOliX6t.png,img_c365b8ca68ddae268c5b,1,0,110,78,"[[0.6801909307875895, 0.6130790190735695], [0.41766109785202865, 0.6130790190735694], [0.4176610978520287, 0.8256130790190735], [0.6801909307875895, 0.8256130790190735]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.4785811420355546, ""motion_angle_deg"": 119.24153173398166, ""motion_length_px"": 11}"
clean_plates/val/img_32a6babf7591ee472e3b__p001.png,clean,val,plate_fa5f037f3e243e4f3bb07148,valid/images/Screenshot 2024-02-20 010226_png.rf.pGMXuweC69c2A65baIkt.png,img_32a6babf7591ee472e3b,1,0,81,28,"[[0.9219851309709516, 0.7450758415923215], [0.9171043207200003, 0.49509569058532304], [0.5567153959535708, 0.5237511854708007], [0.561596206204522, 0.7737313364777991]]",{}
motion_blurr_plate/val/img_32a6babf7591ee472e3b__p001.png,motion_blur,val,plate_fa5f037f3e243e4f3bb07148,valid/images/Screenshot 2024-02-20 010226_png.rf.pGMXuweC69c2A65baIkt.png,img_32a6babf7591ee472e3b,1,0,81,28,"[[0.9219851309709516, 0.7450758415923215], [0.9171043207200003, 0.49509569058532304], [0.5567153959535708, 0.5237511854708007], [0.561596206204522, 0.7737313364777991]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 5.440364837568563, ""motion_length_px"": 7}"
defocus_blurr_plate/val/img_32a6babf7591ee472e3b__p001.png,defocus_blur,val,plate_fa5f037f3e243e4f3bb07148,valid/images/Screenshot 2024-02-20 010226_png.rf.pGMXuweC69c2A65baIkt.png,img_32a6babf7591ee472e3b,1,0,81,28,"[[0.9219851309709516, 0.7450758415923215], [0.9171043207200003, 0.49509569058532304], [0.5567153959535708, 0.5237511854708007], [0.561596206204522, 0.7737313364777991]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 5.440364837568563, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_32a6babf7591ee472e3b__p001.png,gaussian_blur,val,plate_fa5f037f3e243e4f3bb07148,valid/images/Screenshot 2024-02-20 010226_png.rf.pGMXuweC69c2A65baIkt.png,img_32a6babf7591ee472e3b,1,0,81,28,"[[0.9219851309709516, 0.7450758415923215], [0.9171043207200003, 0.49509569058532304], [0.5567153959535708, 0.5237511854708007], [0.561596206204522, 0.7737313364777991]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 5.440364837568563, ""motion_length_px"": 7}"
clean_plates/val/img_7800b7811976447befae__p001.png,clean,val,plate_5c6ddf9d2ef172c11ae15bbd,valid/images/Screenshot 2024-02-20 010301_png.rf.K23vyeu1zwgET95YsBIC.png,img_7800b7811976447befae,1,0,72,23,"[[0.8402687573242666, 0.7260327614186632], [0.8248961948888651, 0.612189120845112], [0.5773536055254134, 0.679195592031969], [0.5927261679608149, 0.7930392326055201]]",{}
motion_blurr_plate/val/img_7800b7811976447befae__p001.png,motion_blur,val,plate_5c6ddf9d2ef172c11ae15bbd,valid/images/Screenshot 2024-02-20 010301_png.rf.K23vyeu1zwgET95YsBIC.png,img_7800b7811976447befae,1,0,72,23,"[[0.8402687573242666, 0.7260327614186632], [0.8248961948888651, 0.612189120845112], [0.5773536055254134, 0.679195592031969], [0.5927261679608149, 0.7930392326055201]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 76.93254264337523, ""motion_length_px"": 7}"
defocus_blurr_plate/val/img_7800b7811976447befae__p001.png,defocus_blur,val,plate_5c6ddf9d2ef172c11ae15bbd,valid/images/Screenshot 2024-02-20 010301_png.rf.K23vyeu1zwgET95YsBIC.png,img_7800b7811976447befae,1,0,72,23,"[[0.8402687573242666, 0.7260327614186632], [0.8248961948888651, 0.612189120845112], [0.5773536055254134, 0.679195592031969], [0.5927261679608149, 0.7930392326055201]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 76.93254264337523, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_7800b7811976447befae__p001.png,gaussian_blur,val,plate_5c6ddf9d2ef172c11ae15bbd,valid/images/Screenshot 2024-02-20 010301_png.rf.K23vyeu1zwgET95YsBIC.png,img_7800b7811976447befae,1,0,72,23,"[[0.8402687573242666, 0.7260327614186632], [0.8248961948888651, 0.612189120845112], [0.5773536055254134, 0.679195592031969], [0.5927261679608149, 0.7930392326055201]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 76.93254264337523, ""motion_length_px"": 7}"
clean_plates/val/img_32b29429c23b79c341f9__p001.png,clean,val,plate_7f5c0a7b4b36af2242bb52a5,valid/images/Screenshot 2024-02-20 010356_png.rf.X3Uaf6DuXyj4ZkyGtKPa.png,img_32b29429c23b79c341f9,1,0,64,20,"[[0.43739531810342774, 0.6223510105666007], [0.22460984201928283, 0.5090379848363589], [0.1942175781631429, 0.58776207236143], [0.4070030542472878, 0.7010750980916717]]",{}
motion_blurr_plate/val/img_32b29429c23b79c341f9__p001.png,motion_blur,val,plate_7f5c0a7b4b36af2242bb52a5,valid/images/Screenshot 2024-02-20 010356_png.rf.X3Uaf6DuXyj4ZkyGtKPa.png,img_32b29429c23b79c341f9,1,0,64,20,"[[0.43739531810342774, 0.6223510105666007], [0.22460984201928283, 0.5090379848363589], [0.1942175781631429, 0.58776207236143], [0.4070030542472878, 0.7010750980916717]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 31.610564028224253, ""motion_length_px"": 7}"
defocus_blurr_plate/val/img_32b29429c23b79c341f9__p001.png,defocus_blur,val,plate_7f5c0a7b4b36af2242bb52a5,valid/images/Screenshot 2024-02-20 010356_png.rf.X3Uaf6DuXyj4ZkyGtKPa.png,img_32b29429c23b79c341f9,1,0,64,20,"[[0.43739531810342774, 0.6223510105666007], [0.22460984201928283, 0.5090379848363589], [0.1942175781631429, 0.58776207236143], [0.4070030542472878, 0.7010750980916717]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 31.610564028224253, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_32b29429c23b79c341f9__p001.png,gaussian_blur,val,plate_7f5c0a7b4b36af2242bb52a5,valid/images/Screenshot 2024-02-20 010356_png.rf.X3Uaf6DuXyj4ZkyGtKPa.png,img_32b29429c23b79c341f9,1,0,64,20,"[[0.43739531810342774, 0.6223510105666007], [0.22460984201928283, 0.5090379848363589], [0.1942175781631429, 0.58776207236143], [0.4070030542472878, 0.7010750980916717]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 31.610564028224253, ""motion_length_px"": 7}"
clean_plates/val/img_6bbf48c471ddbc07174a__p001.png,clean,val,plate_4639f488c2a213ed8f20ee24,valid/images/Screenshot 2024-02-20 010826_png.rf.VGshOGh1j417xRDCpu62.png,img_6bbf48c471ddbc07174a,1,0,70,30,"[[0.772189349112426, 0.6354515050167225], [0.5650887573964497, 0.6354515050167224], [0.5650887573964497, 0.7357859531772576], [0.772189349112426, 0.7357859531772577]]",{}
motion_blurr_plate/val/img_6bbf48c471ddbc07174a__p001.png,motion_blur,val,plate_4639f488c2a213ed8f20ee24,valid/images/Screenshot 2024-02-20 010826_png.rf.VGshOGh1j417xRDCpu62.png,img_6bbf48c471ddbc07174a,1,0,70,30,"[[0.772189349112426, 0.6354515050167225], [0.5650887573964497, 0.6354515050167224], [0.5650887573964497, 0.7357859531772576], [0.772189349112426, 0.7357859531772577]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9203528041594637, ""motion_angle_deg"": 129.12842305890908, ""motion_length_px"": 7}"
defocus_blurr_plate/val/img_6bbf48c471ddbc07174a__p001.png,defocus_blur,val,plate_4639f488c2a213ed8f20ee24,valid/images/Screenshot 2024-02-20 010826_png.rf.VGshOGh1j417xRDCpu62.png,img_6bbf48c471ddbc07174a,1,0,70,30,"[[0.772189349112426, 0.6354515050167225], [0.5650887573964497, 0.6354515050167224], [0.5650887573964497, 0.7357859531772576], [0.772189349112426, 0.7357859531772577]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9203528041594637, ""motion_angle_deg"": 129.12842305890908, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_6bbf48c471ddbc07174a__p001.png,gaussian_blur,val,plate_4639f488c2a213ed8f20ee24,valid/images/Screenshot 2024-02-20 010826_png.rf.VGshOGh1j417xRDCpu62.png,img_6bbf48c471ddbc07174a,1,0,70,30,"[[0.772189349112426, 0.6354515050167225], [0.5650887573964497, 0.6354515050167224], [0.5650887573964497, 0.7357859531772576], [0.772189349112426, 0.7357859531772577]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9203528041594637, ""motion_angle_deg"": 129.12842305890908, ""motion_length_px"": 7}"
clean_plates/val/img_8d271a0da465f2668fbb__p001.png,clean,val,plate_8162ea88b2314712ba42f9ae,valid/images/Screenshot 2024-02-20 010912_png.rf.QicWMpFgHlq6T8TbbO6h.png,img_8d271a0da465f2668fbb,1,0,54,20,"[[0.6862703043941561, 0.5472488596769632], [0.6713272840490033, 0.45729069493329716], [0.4945361583505847, 0.5131870241348377], [0.5094791786957374, 0.6031451888785038]]",{}
motion_blurr_plate/val/img_8d271a0da465f2668fbb__p001.png,motion_blur,val,plate_8162ea88b2314712ba42f9ae,valid/images/Screenshot 2024-02-20 010912_png.rf.QicWMpFgHlq6T8TbbO6h.png,img_8d271a0da465f2668fbb,1,0,54,20,"[[0.6862703043941561, 0.5472488596769632], [0.6713272840490033, 0.45729069493329716], [0.4945361583505847, 0.5131870241348377], [0.5094791786957374, 0.6031451888785038]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 163.04500773643232, ""motion_length_px"": 7}"
defocus_blurr_plate/val/img_8d271a0da465f2668fbb__p001.png,defocus_blur,val,plate_8162ea88b2314712ba42f9ae,valid/images/Screenshot 2024-02-20 010912_png.rf.QicWMpFgHlq6T8TbbO6h.png,img_8d271a0da465f2668fbb,1,0,54,20,"[[0.6862703043941561, 0.5472488596769632], [0.6713272840490033, 0.45729069493329716], [0.4945361583505847, 0.5131870241348377], [0.5094791786957374, 0.6031451888785038]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 163.04500773643232, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_8d271a0da465f2668fbb__p001.png,gaussian_blur,val,plate_8162ea88b2314712ba42f9ae,valid/images/Screenshot 2024-02-20 010912_png.rf.QicWMpFgHlq6T8TbbO6h.png,img_8d271a0da465f2668fbb,1,0,54,20,"[[0.6862703043941561, 0.5472488596769632], [0.6713272840490033, 0.45729069493329716], [0.4945361583505847, 0.5131870241348377], [0.5094791786957374, 0.6031451888785038]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 163.04500773643232, ""motion_length_px"": 7}"
clean_plates/val/img_cc1bf6f0bb3c42ae0100__p001.png,clean,val,plate_319bba1d5d2ede87326c84b0,valid/images/Screenshot 2024-02-20 011047_png.rf.MiotEMQG87Y0aYXzjjwQ.png,img_cc1bf6f0bb3c42ae0100,1,0,49,15,"[[0.40586969578083765, 0.7731992160715792], [0.261959276942881, 0.7506032228287385], [0.25769977999404714, 0.8261083033947226], [0.4016101988320038, 0.8487042966375634]]",{}
motion_blurr_plate/val/img_cc1bf6f0bb3c42ae0100__p001.png,motion_blur,val,plate_319bba1d5d2ede87326c84b0,valid/images/Screenshot 2024-02-20 011047_png.rf.MiotEMQG87Y0aYXzjjwQ.png,img_cc1bf6f0bb3c42ae0100,1,0,49,15,"[[0.40586969578083765, 0.7731992160715792], [0.261959276942881, 0.7506032228287385], [0.25769977999404714, 0.8261083033947226], [0.4016101988320038, 0.8487042966375634]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 165.96998581139997, ""motion_length_px"": 7}"
