filename,words,split,plate_id
defocus_blurr_plate/val/img_f076050f7d5645393df5__p001.png,,val,plate_92a1c4d8a414826f91e55d34
gaussian_blurr_plate/val/img_f076050f7d5645393df5__p001.png,,val,plate_92a1c4d8a414826f91e55d34
motion_blurr_plate/val/img_f076050f7d5645393df5__p001.png,,val,plate_92a1c4d8a414826f91e55d34
clean_plates/val/img_207063883ae7a5e98d93__p001.png,,val,plate_92e345e00aa6379d4705238f
defocus_blurr_plate/val/img_207063883ae7a5e98d93__p001.png,,val,plate_92e345e00aa6379d4705238f
gaussian_blurr_plate/val/img_207063883ae7a5e98d93__p001.png,,val,plate_92e345e00aa6379d4705238f
motion_blurr_plate/val/img_207063883ae7a5e98d93__p001.png,,val,plate_92e345e00aa6379d4705238f
clean_plates/val/img_2045d4a0278fb6ba890c__p001.png,,val,plate_9312bdb9441f40493223d813
defocus_blurr_plate/val/img_2045d4a0278fb6ba890c__p001.png,,val,plate_9312bdb9441f40493223d813
gaussian_blurr_plate/val/img_2045d4a0278fb6ba890c__p001.png,,val,plate_9312bdb9441f40493223d813
motion_blurr_plate/val/img_2045d4a0278fb6ba890c__p001.png,,val,plate_9312bdb9441f40493223d813
clean_plates/val/img_9f1150cd3f9aa90c14ad__p001.png,,val,plate_9317f8c90b7d867b158595b3
defocus_blurr_plate/val/img_9f1150cd3f9aa90c14ad__p001.png,,val,plate_9317f8c90b7d867b158595b3
gaussian_blurr_plate/val/img_9f1150cd3f9aa90c14ad__p001.png,,val,plate_9317f8c90b7d867b158595b3
motion_blurr_plate/val/img_9f1150cd3f9aa90c14ad__p001.png,,val,plate_9317f8c90b7d867b158595b3
clean_plates/val/img_1667b64a21ae6c2d5e03__p001.png,,val,plate_9345f6bec0010d873ff9e6df
defocus_blurr_plate/val/img_1667b64a21ae6c2d5e03__p001.png,,val,plate_9345f6bec0010d873ff9e6df
gaussian_blurr_plate/val/img_1667b64a21ae6c2d5e03__p001.png,,val,plate_9345f6bec0010d873ff9e6df
motion_blurr_plate/val/img_1667b64a21ae6c2d5e03__p001.png,,val,plate_9345f6bec0010d873ff9e6df
clean_plates/val/img_109375ac7b9e5e2eaf10__p001.png,,val,plate_9392b1804405b5489d276a4f
defocus_blurr_plate/val/img_109375ac7b9e5e2eaf10__p001.png,,val,plate_9392b1804405b5489d276a4f
gaussian_blurr_plate/val/img_109375ac7b9e5e2eaf10__p001.png,,val,plate_9392b1804405b5489d276a4f
motion_blurr_plate/val/img_109375ac7b9e5e2eaf10__p001.png,,val,plate_9392b1804405b5489d276a4f
clean_plates/val/img_966fe4f8108cc867533e__p001.png,,val,plate_93e894b1e0028c99dd6a444b
defocus_blurr_plate/val/img_966fe4f8108cc867533e__p001.png,,val,plate_93e894b1e0028c99dd6a444b
gaussian_blurr_plate/val/img_966fe4f8108cc867533e__p001.png,,val,plate_93e894b1e0028c99dd6a444b
motion_blurr_plate/val/img_966fe4f8108cc867533e__p001.png,,val,plate_93e894b1e0028c99dd6a444b
clean_plates/val/img_d738e4a227422f48d943__p001.png,,val,plate_94021eaa566f6a0b05801f8c
defocus_blurr_plate/val/img_d738e4a227422f48d943__p001.png,,val,plate_94021eaa566f6a0b05801f8c
gaussian_blurr_plate/val/img_d738e4a227422f48d943__p001.png,,val,plate_94021eaa566f6a0b05801f8c
motion_blurr_plate/val/img_d738e4a227422f48d943__p001.png,,val,plate_94021eaa566f6a0b05801f8c
clean_plates/val/img_fa99e4c4b552fb646dfb__p001.png,,val,plate_94567cadecef33d6489a6f82
defocus_blurr_plate/val/img_fa99e4c4b552fb646dfb__p001.png,,val,plate_94567cadecef33d6489a6f82
gaussian_blurr_plate/val/img_fa99e4c4b552fb646dfb__p001.png,,val,plate_94567cadecef33d6489a6f82
motion_blurr_plate/val/img_fa99e4c4b552fb646dfb__p001.png,,val,plate_94567cadecef33d6489a6f82
clean_plates/val/img_9a4c1fae57950c7cdf0d__p001.png,,val,plate_9475f86b1ba9c73200ba8f92
defocus_blurr_plate/val/img_9a4c1fae57950c7cdf0d__p001.png,,val,plate_9475f86b1ba9c73200ba8f92
gaussian_blurr_plate/val/img_9a4c1fae57950c7cdf0d__p001.png,,val,plate_9475f86b1ba9c73200ba8f92
motion_blurr_plate/val/img_9a4c1fae57950c7cdf0d__p001.png,,val,plate_9475f86b1ba9c73200ba8f92
clean_plates/val/img_b056180eb9a9d7c7e421__p001.png,,val,plate_95f722926aff2cc033dade66
defocus_blurr_plate/val/img_b056180eb9a9d7c7e421__p001.png,,val,plate_95f722926aff2cc033dade66
gaussian_blurr_plate/val/img_b056180eb9a9d7c7e421__p001.png,,val,plate_95f722926aff2cc033dade66
motion_blurr_plate/val/img_b056180eb9a9d7c7e421__p001.png,,val,plate_95f722926aff2cc033dade66
clean_plates/val/img_e30985851462b589fcc5__p001.png,,val,plate_96244599a0e49c855b653095
defocus_blurr_plate/val/img_e30985851462b589fcc5__p001.png,,val,plate_96244599a0e49c855b653095
gaussian_blurr_plate/val/img_e30985851462b589fcc5__p001.png,,val,plate_96244599a0e49c855b653095
motion_blurr_plate/val/img_e30985851462b589fcc5__p001.png,,val,plate_96244599a0e49c855b653095
clean_plates/val/img_88fb67848eb2e292f4dd__p001.png,,val,plate_9643205542229ad4d58d4e2e
defocus_blurr_plate/val/img_88fb67848eb2e292f4dd__p001.png,,val,plate_9643205542229ad4d58d4e2e
gaussian_blurr_plate/val/img_88fb67848eb2e292f4dd__p001.png,,val,plate_9643205542229ad4d58d4e2e
motion_blurr_plate/val/img_88fb67848eb2e292f4dd__p001.png,,val,plate_9643205542229ad4d58d4e2e
clean_plates/val/img_250aee88dc20a27f76a7__p001.png,,val,plate_96637d96ff3992d0f1e83e5a
defocus_blurr_plate/val/img_250aee88dc20a27f76a7__p001.png,,val,plate_96637d96ff3992d0f1e83e5a
gaussian_blurr_plate/val/img_250aee88dc20a27f76a7__p001.png,,val,plate_96637d96ff3992d0f1e83e5a
motion_blurr_plate/val/img_250aee88dc20a27f76a7__p001.png,,val,plate_96637d96ff3992d0f1e83e5a
clean_plates/val/img_7788d9828fddbd328a9e__p001.png,,val,plate_96e5dd1da6f18dc86e73180a
defocus_blurr_plate/val/img_7788d9828fddbd328a9e__p001.png,,val,plate_96e5dd1da6f18dc86e73180a
gaussian_blurr_plate/val/img_7788d9828fddbd328a9e__p001.png,,val,plate_96e5dd1da6f18dc86e73180a
motion_blurr_plate/val/img_7788d9828fddbd328a9e__p001.png,,val,plate_96e5dd1da6f18dc86e73180a
clean_plates/val/img_758e830b05bf17a2f02b__p001.png,,val,plate_975f842d6fd8e3e415716255
defocus_blurr_plate/val/img_758e830b05bf17a2f02b__p001.png,,val,plate_975f842d6fd8e3e415716255
gaussian_blurr_plate/val/img_758e830b05bf17a2f02b__p001.png,,val,plate_975f842d6fd8e3e415716255
motion_blurr_plate/val/img_758e830b05bf17a2f02b__p001.png,,val,plate_975f842d6fd8e3e415716255
clean_plates/val/img_2feb0fbf805558441099__p001.png,,val,plate_97c4ff8fec04040403a959c8
defocus_blurr_plate/val/img_2feb0fbf805558441099__p001.png,,val,plate_97c4ff8fec04040403a959c8
gaussian_blurr_plate/val/img_2feb0fbf805558441099__p001.png,,val,plate_97c4ff8fec04040403a959c8
motion_blurr_plate/val/img_2feb0fbf805558441099__p001.png,,val,plate_97c4ff8fec04040403a959c8
clean_plates/val/img_a57afab778b0c47a4fa3__p001.png,,val,plate_980ecd21dd2496d9b3c0246c
defocus_blurr_plate/val/img_a57afab778b0c47a4fa3__p001.png,,val,plate_980ecd21dd2496d9b3c0246c
gaussian_blurr_plate/val/img_a57afab778b0c47a4fa3__p001.png,,val,plate_980ecd21dd2496d9b3c0246c
motion_blurr_plate/val/img_a57afab778b0c47a4fa3__p001.png,,val,plate_980ecd21dd2496d9b3c0246c
clean_plates/val/img_9c3c201b858d6ea20109__p001.png,,val,plate_98139819d3d692006bd8a733
defocus_blurr_plate/val/img_9c3c201b858d6ea20109__p001.png,,val,plate_98139819d3d692006bd8a733
gaussian_blurr_plate/val/img_9c3c201b858d6ea20109__p001.png,,val,plate_98139819d3d692006bd8a733
motion_blurr_plate/val/img_9c3c201b858d6ea20109__p001.png,,val,plate_98139819d3d692006bd8a733
clean_plates/val/img_016a8d4c442222d969ce__p001.png,,val,plate_99c658fe941161a14c5f3d9f
defocus_blurr_plate/val/img_016a8d4c442222d969ce__p001.png,,val,plate_99c658fe941161a14c5f3d9f
gaussian_blurr_plate/val/img_016a8d4c442222d969ce__p001.png,,val,plate_99c658fe941161a14c5f3d9f
motion_blurr_plate/val/img_016a8d4c442222d969ce__p001.png,,val,plate_99c658fe941161a14c5f3d9f
clean_plates/val/img_55772b5e1d34aab5895f__p001.png,,val,plate_9a04002f530d2ba1aca86899
defocus_blurr_plate/val/img_55772b5e1d34aab5895f__p001.png,,val,plate_9a04002f530d2ba1aca86899
gaussian_blurr_plate/val/img_55772b5e1d34aab5895f__p001.png,,val,plate_9a04002f530d2ba1aca86899
motion_blurr_plate/val/img_55772b5e1d34aab5895f__p001.png,,val,plate_9a04002f530d2ba1aca86899
clean_plates/val/img_f26261b80def994ed025__p001.png,,val,plate_9a1bb0061e4bad2b3535deef
defocus_blurr_plate/val/img_f26261b80def994ed025__p001.png,,val,plate_9a1bb0061e4bad2b3535deef
gaussian_blurr_plate/val/img_f26261b80def994ed025__p001.png,,val,plate_9a1bb0061e4bad2b3535deef
motion_blurr_plate/val/img_f26261b80def994ed025__p001.png,,val,plate_9a1bb0061e4bad2b3535deef
clean_plates/val/img_191b0d95ee6e22ce2f15__p001.png,,val,plate_9a629e1c1dcb8bf17e742c6b
defocus_blurr_plate/val/img_191b0d95ee6e22ce2f15__p001.png,,val,plate_9a629e1c1dcb8bf17e742c6b
gaussian_blurr_plate/val/img_191b0d95ee6e22ce2f15__p001.png,,val,plate_9a629e1c1dcb8bf17e742c6b
motion_blurr_plate/val/img_191b0d95ee6e22ce2f15__p001.png,,val,plate_9a629e1c1dcb8bf17e742c6b
clean_plates/val/img_0d3ddc4a3fde6c5f15ef__p001.png,,val,plate_9ae981ec55bfaf6e78ec061e
defocus_blurr_plate/val/img_0d3ddc4a3fde6c5f15ef__p001.png,,val,plate_9ae981ec55bfaf6e78ec061e
gaussian_blurr_plate/val/img_0d3ddc4a3fde6c5f15ef__p001.png,,val,plate_9ae981ec55bfaf6e78ec061e
motion_blurr_plate/val/img_0d3ddc4a3fde6c5f15ef__p001.png,,val,plate_9ae981ec55bfaf6e78ec061e
clean_plates/val/img_bc7ec5a6c883f3656d40__p001.png,,val,plate_9afa9c97637dd875e3cbc2b0
defocus_blurr_plate/val/img_bc7ec5a6c883f3656d40__p001.png,,val,plate_9afa9c97637dd875e3cbc2b0
gaussian_blurr_plate/val/img_bc7ec5a6c883f3656d40__p001.png,,val,plate_9afa9c97637dd875e3cbc2b0
motion_blurr_plate/val/img_bc7ec5a6c883f3656d40__p001.png,,val,plate_9afa9c97637dd875e3cbc2b0
clean_plates/val/img_e5aa3df89ddaeddf1f2f__p001.png,,val,plate_9b1a28abbd3479949a3f2b8c
defocus_blurr_plate/val/img_e5aa3df89ddaeddf1f2f__p001.png,,val,plate_9b1a28abbd3479949a3f2b8c
gaussian_blurr_plate/val/img_e5aa3df89ddaeddf1f2f__p001.png,,val,plate_9b1a28abbd3479949a3f2b8c
motion_blurr_plate/val/img_e5aa3df89ddaeddf1f2f__p001.png,,val,plate_9b1a28abbd3479949a3f2b8c
clean_plates/val/img_ce4b2f3ee20a196012d1__p001.png,,val,plate_9c1e655cb564ae522894f0ff
defocus_blurr_plate/val/img_ce4b2f3ee20a196012d1__p001.png,,val,plate_9c1e655cb564ae522894f0ff
gaussian_blurr_plate/val/img_ce4b2f3ee20a196012d1__p001.png,,val,plate_9c1e655cb564ae522894f0ff
motion_blurr_plate/val/img_ce4b2f3ee20a196012d1__p001.png,,val,plate_9c1e655cb564ae522894f0ff
clean_plates/val/img_8cd458a68348a29affa0__p001.png,,val,plate_9c86e25e38b6037b546c721b
defocus_blurr_plate/val/img_8cd458a68348a29affa0__p001.png,,val,plate_9c86e25e38b6037b546c721b
gaussian_blurr_plate/val/img_8cd458a68348a29affa0__p001.png,,val,plate_9c86e25e38b6037b546c721b
motion_blurr_plate/val/img_8cd458a68348a29affa0__p001.png,,val,plate_9c86e25e38b6037b546c721b
clean_plates/val/img_7029bfa798ca2ff7a643__p001.png,,val,plate_9c8aa6021b9470ba61750465
defocus_blurr_plate/val/img_7029bfa798ca2ff7a643__p001.png,,val,plate_9c8aa6021b9470ba61750465
gaussian_blurr_plate/val/img_7029bfa798ca2ff7a643__p001.png,,val,plate_9c8aa6021b9470ba61750465
motion_blurr_plate/val/img_7029bfa798ca2ff7a643__p001.png,,val,plate_9c8aa6021b9470ba61750465
clean_plates/val/img_75d5c44dfdfdfe4da5cb__p001.png,,val,plate_9cb304deccd08354d9289ba5
defocus_blurr_plate/val/img_75d5c44dfdfdfe4da5cb__p001.png,,val,plate_9cb304deccd08354d9289ba5
gaussian_blurr_plate/val/img_75d5c44dfdfdfe4da5cb__p001.png,,val,plate_9cb304deccd08354d9289ba5
motion_blurr_plate/val/img_75d5c44dfdfdfe4da5cb__p001.png,,val,plate_9cb304deccd08354d9289ba5
clean_plates/val/img_afbdf80f80d90519eb37__p001.png,,val,plate_9cc5d9554d05eebd94f3284b
defocus_blurr_plate/val/img_afbdf80f80d90519eb37__p001.png,,val,plate_9cc5d9554d05eebd94f3284b
gaussian_blurr_plate/val/img_afbdf80f80d90519eb37__p001.png,,val,plate_9cc5d9554d05eebd94f3284b
motion_blurr_plate/val/img_afbdf80f80d90519eb37__p001.png,,val,plate_9cc5d9554d05eebd94f3284b
clean_plates/val/img_8eaa024cf290e1b5830e__p003.png,,val,plate_9db9d7c639b2c1fcd208ecad
defocus_blurr_plate/val/img_8eaa024cf290e1b5830e__p003.png,,val,plate_9db9d7c639b2c1fcd208ecad
gaussian_blurr_plate/val/img_8eaa024cf290e1b5830e__p003.png,,val,plate_9db9d7c639b2c1fcd208ecad
motion_blurr_plate/val/img_8eaa024cf290e1b5830e__p003.png,,val,plate_9db9d7c639b2c1fcd208ecad
clean_plates/val/img_8eaa024cf290e1b5830e__p001.png,,val,plate_9e7e476d6ea94e2cf4e8aeb2
defocus_blurr_plate/val/img_8eaa024cf290e1b5830e__p001.png,,val,plate_9e7e476d6ea94e2cf4e8aeb2
gaussian_blurr_plate/val/img_8eaa024cf290e1b5830e__p001.png,,val,plate_9e7e476d6ea94e2cf4e8aeb2
motion_blurr_plate/val/img_8eaa024cf290e1b5830e__p001.png,,val,plate_9e7e476d6ea94e2cf4e8aeb2
clean_plates/val/img_76d6caa9f0b98b43ab08__p001.png,,val,plate_9ee018c039cd6ad865e6a9a9
defocus_blurr_plate/val/img_76d6caa9f0b98b43ab08__p001.png,,val,plate_9ee018c039cd6ad865e6a9a9
gaussian_blurr_plate/val/img_76d6caa9f0b98b43ab08__p001.png,,val,plate_9ee018c039cd6ad865e6a9a9
motion_blurr_plate/val/img_76d6caa9f0b98b43ab08__p001.png,,val,plate_9ee018c039cd6ad865e6a9a9
clean_plates/val/img_90f57e14cb2e68bc8d3a__p001.png,,val,plate_9ef59593efac942527deb562
defocus_blurr_plate/val/img_90f57e14cb2e68bc8d3a__p001.png,,val,plate_9ef59593efac942527deb562
gaussian_blurr_plate/val/img_90f57e14cb2e68bc8d3a__p001.png,,val,plate_9ef59593efac942527deb562
motion_blurr_plate/val/img_90f57e14cb2e68bc8d3a__p001.png,,val,plate_9ef59593efac942527deb562
clean_plates/val/img_4f09226296d00d4d64bd__p001.png,,val,plate_9f7c61c4a251600c6b027c48
defocus_blurr_plate/val/img_4f09226296d00d4d64bd__p001.png,,val,plate_9f7c61c4a251600c6b027c48
gaussian_blurr_plate/val/img_4f09226296d00d4d64bd__p001.png,,val,plate_9f7c61c4a251600c6b027c48
motion_blurr_plate/val/img_4f09226296d00d4d64bd__p001.png,,val,plate_9f7c61c4a251600c6b027c48
clean_plates/val/img_9ae3a62c1fbb89aaa1af__p001.png,,val,plate_a02703cf282e3a3ae2519eee
defocus_blurr_plate/val/img_9ae3a62c1fbb89aaa1af__p001.png,,val,plate_a02703cf282e3a3ae2519eee
gaussian_blurr_plate/val/img_9ae3a62c1fbb89aaa1af__p001.png,,val,plate_a02703cf282e3a3ae2519eee
motion_blurr_plate/val/img_9ae3a62c1fbb89aaa1af__p001.png,,val,plate_a02703cf282e3a3ae2519eee
clean_plates/val/img_0bd8d1a651493a55a6d9__p001.png,,val,plate_a0695de060ba6d9f81bbeb37
defocus_blurr_plate/val/img_0bd8d1a651493a55a6d9__p001.png,,val,plate_a0695de060ba6d9f81bbeb37
gaussian_blurr_plate/val/img_0bd8d1a651493a55a6d9__p001.png,,val,plate_a0695de060ba6d9f81bbeb37
motion_blurr_plate/val/img_0bd8d1a651493a55a6d9__p001.png,,val,plate_a0695de060ba6d9f81bbeb37
clean_plates/val/img_6fcc95caab34c02fb54a__p001.png,,val,plate_a0dcc4ad170f74b5ccd59b98
defocus_blurr_plate/val/img_6fcc95caab34c02fb54a__p001.png,,val,plate_a0dcc4ad170f74b5ccd59b98
gaussian_blurr_plate/val/img_6fcc95caab34c02fb54a__p001.png,,val,plate_a0dcc4ad170f74b5ccd59b98
motion_blurr_plate/val/img_6fcc95caab34c02fb54a__p001.png,,val,plate_a0dcc4ad170f74b5ccd59b98
clean_plates/val/img_57895ba0188b6a72039b__p001.png,,val,plate_a18f6b647377bbeb32b193bd
defocus_blurr_plate/val/img_57895ba0188b6a72039b__p001.png,,val,plate_a18f6b647377bbeb32b193bd
gaussian_blurr_plate/val/img_57895ba0188b6a72039b__p001.png,,val,plate_a18f6b647377bbeb32b193bd
motion_blurr_plate/val/img_57895ba0188b6a72039b__p001.png,,val,plate_a18f6b647377bbeb32b193bd
clean_plates/val/img_6323231a035a9678a3dc__p001.png,,val,plate_a22ec6128a866e748da475e8
defocus_blurr_plate/val/img_6323231a035a9678a3dc__p001.png,,val,plate_a22ec6128a866e748da475e8
gaussian_blurr_plate/val/img_6323231a035a9678a3dc__p001.png,,val,plate_a22ec6128a866e748da475e8
motion_blurr_plate/val/img_6323231a035a9678a3dc__p001.png,,val,plate_a22ec6128a866e748da475e8
clean_plates/val/img_4a2b7eb07c98de0747e4__p001.png,,val,plate_a24f50203988e6402c563bb3
defocus_blurr_plate/val/img_4a2b7eb07c98de0747e4__p001.png,,val,plate_a24f50203988e6402c563bb3
gaussian_blurr_plate/val/img_4a2b7eb07c98de0747e4__p001.png,,val,plate_a24f50203988e6402c563bb3
motion_blurr_plate/val/img_4a2b7eb07c98de0747e4__p001.png,,val,plate_a24f50203988e6402c563bb3
clean_plates/val/img_245b70c853650d45598c__p001.png,,val,plate_a29e7a8e2d9099e2530981e7
defocus_blurr_plate/val/img_245b70c853650d45598c__p001.png,,val,plate_a29e7a8e2d9099e2530981e7
gaussian_blurr_plate/val/img_245b70c853650d45598c__p001.png,,val,plate_a29e7a8e2d9099e2530981e7
motion_blurr_plate/val/img_245b70c853650d45598c__p001.png,,val,plate_a29e7a8e2d9099e2530981e7
clean_plates/val/img_68875ccb6ae3eeeb1d3b__p001.png,,val,plate_a2b5b3cd7d1882e3a7c730f7
defocus_blurr_plate/val/img_68875ccb6ae3eeeb1d3b__p001.png,,val,plate_a2b5b3cd7d1882e3a7c730f7
gaussian_blurr_plate/val/img_68875ccb6ae3eeeb1d3b__p001.png,,val,plate_a2b5b3cd7d1882e3a7c730f7
motion_blurr_plate/val/img_68875ccb6ae3eeeb1d3b__p001.png,,val,plate_a2b5b3cd7d1882e3a7c730f7
clean_plates/val/img_43f21dade0abaf1fcd18__p001.png,,val,plate_a35a50c7f69f0b06672b8a3d
defocus_blurr_plate/val/img_43f21dade0abaf1fcd18__p001.png,,val,plate_a35a50c7f69f0b06672b8a3d
gaussian_blurr_plate/val/img_43f21dade0abaf1fcd18__p001.png,,val,plate_a35a50c7f69f0b06672b8a3d
motion_blurr_plate/val/img_43f21dade0abaf1fcd18__p001.png,,val,plate_a35a50c7f69f0b06672b8a3d
clean_plates/val/img_1e0ddfdedb5a1444c2c9__p001.png,,val,plate_a35de088317534ada91eecf9
defocus_blurr_plate/val/img_1e0ddfdedb5a1444c2c9__p001.png,,val,plate_a35de088317534ada91eecf9
gaussian_blurr_plate/val/img_1e0ddfdedb5a1444c2c9__p001.png,,val,plate_a35de088317534ada91eecf9
motion_blurr_plate/val/img_1e0ddfdedb5a1444c2c9__p001.png,,val,plate_a35de088317534ada91eecf9
clean_plates/val/img_8fe16c2483cf5fd1b304__p001.png,,val,plate_a3609813396f266d6e876df1
defocus_blurr_plate/val/img_8fe16c2483cf5fd1b304__p001.png,,val,plate_a3609813396f266d6e876df1
gaussian_blurr_plate/val/img_8fe16c2483cf5fd1b304__p001.png,,val,plate_a3609813396f266d6e876df1
motion_blurr_plate/val/img_8fe16c2483cf5fd1b304__p001.png,,val,plate_a3609813396f266d6e876df1
clean_plates/val/img_8404805d00df6265a5af__p001.png,,val,plate_a36fa56fc63d35b10110a27f
defocus_blurr_plate/val/img_8404805d00df6265a5af__p001.png,,val,plate_a36fa56fc63d35b10110a27f
gaussian_blurr_plate/val/img_8404805d00df6265a5af__p001.png,,val,plate_a36fa56fc63d35b10110a27f
motion_blurr_plate/val/img_8404805d00df6265a5af__p001.png,,val,plate_a36fa56fc63d35b10110a27f
clean_plates/val/img_839326b5a2e7b428ca81__p002.png,,val,plate_a391de3c9f7a3d79a2d6d4ee
defocus_blurr_plate/val/img_839326b5a2e7b428ca81__p002.png,,val,plate_a391de3c9f7a3d79a2d6d4ee
gaussian_blurr_plate/val/img_839326b5a2e7b428ca81__p002.png,,val,plate_a391de3c9f7a3d79a2d6d4ee
motion_blurr_plate/val/img_839326b5a2e7b428ca81__p002.png,,val,plate_a391de3c9f7a3d79a2d6d4ee
clean_plates/val/img_c04b72d8ef5959e80499__p001.png,,val,plate_a3c07fc818b59dac609ca14a
defocus_blurr_plate/val/img_c04b72d8ef5959e80499__p001.png,,val,plate_a3c07fc818b59dac609ca14a
gaussian_blurr_plate/val/img_c04b72d8ef5959e80499__p001.png,,val,plate_a3c07fc818b59dac609ca14a
motion_blurr_plate/val/img_c04b72d8ef5959e80499__p001.png,,val,plate_a3c07fc818b59dac609ca14a
clean_plates/val/img_ca86d9aad261029007a3__p001.png,,val,plate_a3dd8c76cf6e8e2dcc558144
defocus_blurr_plate/val/img_ca86d9aad261029007a3__p001.png,,val,plate_a3dd8c76cf6e8e2dcc558144
gaussian_blurr_plate/val/img_ca86d9aad261029007a3__p001.png,,val,plate_a3dd8c76cf6e8e2dcc558144
motion_blurr_plate/val/img_ca86d9aad261029007a3__p001.png,,val,plate_a3dd8c76cf6e8e2dcc558144
clean_plates/val/img_e4549816f2e0fc5af557__p001.png,,val,plate_a411665c2ff46af71cbb0d30
defocus_blurr_plate/val/img_e4549816f2e0fc5af557__p001.png,,val,plate_a411665c2ff46af71cbb0d30
gaussian_blurr_plate/val/img_e4549816f2e0fc5af557__p001.png,,val,plate_a411665c2ff46af71cbb0d30
motion_blurr_plate/val/img_e4549816f2e0fc5af557__p001.png,,val,plate_a411665c2ff46af71cbb0d30
clean_plates/val/img_59f31d2c300ff9c3e872__p003.png,,val,plate_a41288f6ec22586c910993f3
defocus_blurr_plate/val/img_59f31d2c300ff9c3e872__p003.png,,val,plate_a41288f6ec22586c910993f3
gaussian_blurr_plate/val/img_59f31d2c300ff9c3e872__p003.png,,val,plate_a41288f6ec22586c910993f3
motion_blurr_plate/val/img_59f31d2c300ff9c3e872__p003.png,,val,plate_a41288f6ec22586c910993f3
clean_plates/val/img_e7174ecb2464276a8646__p001.png,,val,plate_a475d26139d1144c11aec751
defocus_blurr_plate/val/img_e7174ecb2464276a8646__p001.png,,val,plate_a475d26139d1144c11aec751
gaussian_blurr_plate/val/img_e7174ecb2464276a8646__p001.png,,val,plate_a475d26139d1144c11aec751
motion_blurr_plate/val/img_e7174ecb2464276a8646__p001.png,,val,plate_a475d26139d1144c11aec751
clean_plates/val/img_b3b5d20e5811d68f2f84__p001.png,,val,plate_a48a41ada8814165c324d1dc
defocus_blurr_plate/val/img_b3b5d20e5811d68f2f84__p001.png,,val,plate_a48a41ada8814165c324d1dc
gaussian_blurr_plate/val/img_b3b5d20e5811d68f2f84__p001.png,,val,plate_a48a41ada8814165c324d1dc
motion_blurr_plate/val/img_b3b5d20e5811d68f2f84__p001.png,,val,plate_a48a41ada8814165c324d1dc
clean_plates/val/img_cb2e4b02976eda151e39__p001.png,,val,plate_a5594cd79ea23ffda4670186
defocus_blurr_plate/val/img_cb2e4b02976eda151e39__p001.png,,val,plate_a5594cd79ea23ffda4670186
gaussian_blurr_plate/val/img_cb2e4b02976eda151e39__p001.png,,val,plate_a5594cd79ea23ffda4670186
motion_blurr_plate/val/img_cb2e4b02976eda151e39__p001.png,,val,plate_a5594cd79ea23ffda4670186
clean_plates/val/img_68551cc7279cfb0fe84e__p001.png,,val,plate_a56350de7fb5c85da0ebeef9
defocus_blurr_plate/val/img_68551cc7279cfb0fe84e__p001.png,,val,plate_a56350de7fb5c85da0ebeef9
gaussian_blurr_plate/val/img_68551cc7279cfb0fe84e__p001.png,,val,plate_a56350de7fb5c85da0ebeef9
motion_blurr_plate/val/img_68551cc7279cfb0fe84e__p001.png,,val,plate_a56350de7fb5c85da0ebeef9
clean_plates/val/img_d5e81534eccbda581b13__p001.png,,val,plate_a59b79926755e320865834cf
defocus_blurr_plate/val/img_d5e81534eccbda581b13__p001.png,,val,plate_a59b79926755e320865834cf
gaussian_blurr_plate/val/img_d5e81534eccbda581b13__p001.png,,val,plate_a59b79926755e320865834cf
motion_blurr_plate/val/img_d5e81534eccbda581b13__p001.png,,val,plate_a59b79926755e320865834cf
clean_plates/val/img_915fae9fd3b80a404249__p001.png,,val,plate_a5a88ccc06147db2ffde611b
defocus_blurr_plate/val/img_915fae9fd3b80a404249__p001.png,,val,plate_a5a88ccc06147db2ffde611b
gaussian_blurr_plate/val/img_915fae9fd3b80a404249__p001.png,,val,plate_a5a88ccc06147db2ffde611b
motion_blurr_plate/val/img_915fae9fd3b80a404249__p001.png,,val,plate_a5a88ccc06147db2ffde611b
clean_plates/val/img_154a13cf37a7635a404c__p001.png,,val,plate_a699cbd8c2a37796aadae49b
defocus_blurr_plate/val/img_154a13cf37a7635a404c__p001.png,,val,plate_a699cbd8c2a37796aadae49b
gaussian_blurr_plate/val/img_154a13cf37a7635a404c__p001.png,,val,plate_a699cbd8c2a37796aadae49b
motion_blurr_plate/val/img_154a13cf37a7635a404c__p001.png,,val,plate_a699cbd8c2a37796aadae49b
clean_plates/val/img_21e8141ce7a3549f8078__p001.png,,val,plate_a744a837efb7beecc7f4cc0f
defocus_blurr_plate/val/img_21e8141ce7a3549f8078__p001.png,,val,plate_a744a837efb7beecc7f4cc0f
gaussian_blurr_plate/val/img_21e8141ce7a3549f8078__p001.png,,val,plate_a744a837efb7beecc7f4cc0f
motion_blurr_plate/val/img_21e8141ce7a3549f8078__p001.png,,val,plate_a744a837efb7beecc7f4cc0f
clean_plates/val/img_70a23b21aaf0333ab5ca__p001.png,,val,plate_a7fa74f3c0f2cf72ef685198
defocus_blurr_plate/val/img_70a23b21aaf0333ab5ca__p001.png,,val,plate_a7fa74f3c0f2cf72ef685198
gaussian_blurr_plate/val/img_70a23b21aaf0333ab5ca__p001.png,,val,plate_a7fa74f3c0f2cf72ef685198
motion_blurr_plate/val/img_70a23b21aaf0333ab5ca__p001.png,,val,plate_a7fa74f3c0f2cf72ef685198
clean_plates/val/img_8f1f560bd9e7110dd619__p001.png,,val,plate_a84de64e4a5748da65b35c4d
